,uneducated,educated
0,0.9548872113227844,0.6109022498130798
1,0.9605262875556946,0.6080827116966248
2,0.9530075192451477,0.6090225577354431
3,0.9595864415168762,0.606203019618988
4,0.9548872113227844,0.6080827116966248
5,0.9548872113227844,0.606203019618988
6,0.9577067494392395,0.6080827116966248
7,0.9595864415168762,0.6090225577354431
8,0.9595864415168762,0.6118420958518982
9,0.9520676732063293,0.6080827116966248
10,0.9567669034004211,0.6099624037742615
11,0.9548872113227844,0.6099624037742615
12,0.9595864415168762,0.6109022498130798
13,0.9577067494392395,0.6109022498130798
14,0.9539473652839661,0.6099624037742615
15,0.951127827167511,0.6052631735801697
16,0.9558270573616028,0.6109022498130798
17,0.9586465954780579,0.6052631735801697
18,0.9567669034004211,0.6109022498130798
19,0.9558270573616028,0.6118420958518982
20,0.9539473652839661,0.6080827116966248
21,0.9464285969734192,0.6080827116966248
22,0.9530075192451477,0.6090225577354431
23,0.9605262875556946,0.6090225577354431
24,0.9558270573616028,0.6052631735801697
25,0.9586465954780579,0.606203019618988
26,0.9558270573616028,0.6099624037742615
27,0.9567669034004211,0.6080827116966248
28,0.951127827167511,0.6080827116966248
29,0.9605262875556946,0.6080827116966248
